pair_id,customer_tweet_id,conversation_root_or_group_id,customer_text_clean,customer_text_raw,brand_reply_clean
apple_pair_102554,2838717,2838718,"Just random times, no particular app/situation I can discern causes it. When happens, can touch screen all I want, but will not register touch and will time out & shut screen off. Come back on & it's fine, until next time that is.","@AppleSupport Just random times, no particular app/situation I can discern causes it.  When happens, can touch screen all I want, but will not register touch and will time out &amp; shut screen off.  Come back on &amp; it's fine, until next time that is.",Let's move over to DM to continue working on this. [URL]
apple_pair_040662,1445610,1445610,.@AppleSupport help! I️’m a narcissist and need to use the first person pronoun constantly [URL] [URL],".@AppleSupport help! I️’m a narcissist and need to use the first person pronoun constantly
https://t.co/t5kOnVPNPv https://t.co/KUddMIT7eU",Hi there. Let's discuss this issue in DM. Send us one and we'll help you there. [URL]
apple_pair_018760,666210,666210,please fix the bug when sharing locations. Can’t share location with my family anymore. Tells me it’s unable to connect to server #pleaseandthankyou,@115858 please fix the bug when sharing locations. Can’t share location with my family anymore. Tells me it’s unable to connect to server #pleaseandthankyou,We're here to help. Did this issue just start? Which iOS version do you have? You can find this in Settings > General > About. Have you tried any steps to resolve this? We wouldn't want to have you repeat any unnecessary steps.
apple_pair_021619,768159,768160,i‘m using an iPhone 7 plus.,@AppleSupport i‘m using an iPhone 7 plus.,Awesome! We’d like to understand more about this situation. Please DM us some details and we’ll take it from there. [URL]
apple_pair_060648,1837241,1837242,Thank u 🙂 I’ll check this out hopefully something helps 🤞🏻,@AppleSupport Thank u 🙂 I’ll check this out hopefully something helps 🤞🏻,Excellent. We'll be here if you need us. Take care.
apple_pair_092601,2518183,2518183,I swear @115858 is pushing stuff out to older iPhones to cause them to crash so you are forced to buy a new one. I have a 6+ and it has been awful ever since iOS 11 came out.,I swear @115858 is pushing stuff out to older iPhones to cause them to crash so you are forced to buy a new one. I have a 6+ and it has been awful ever since iOS 11 came out.,That's not an experience you should have and we're here to help work towards a resolution. Let us know in a DM the exact iOS version number and we'll continue there. [URL]
apple_pair_095813,2617041,2617043,"iOS11.1.1, tried power cycles as well as leaving turned off overnight. No luck. Arrived in store and got notification for 11.1.2 going to wait to speak to a Genius before updating.","@AppleSupport iOS11.1.1, tried power cycles as well as leaving turned off overnight. No luck. Arrived in store and got notification for 11.1.2 going to wait to speak to a Genius before updating.","Thanks for the update, we look forward to discussing this further in person."
apple_pair_096733,2641748,2641748,Bc of the new update neither I or my friend can make calls. @115858 please fix it 💖,Bc of the new update neither I or my friend can make calls. @115858 please fix it 💖,Thanks for reaching out. Let's take a closer look via DM. Are you able to make any calls? [URL]
apple_pair_046188,1580454,1580454,Can’t fix this I️ autocorrect issue but at least you gave me an emoji to express my feelings about it 🤬 @115858,Can’t fix this I️ autocorrect issue but at least you gave me an emoji to express my feelings about it 🤬 @115858,This article can help with this [URL] Please DM us if the issue continues. [URL]
apple_pair_104745,2922757,2922757,Every single #iOS new update is making my iPhone6 slow as hell after in installs. What’s up with this buggy software OS @AppleSupport??,Every single #iOS new update is making my iPhone6 slow as hell after in installs. What’s up with this buggy software OS @AppleSupport??,We'll gladly do anything we can to get this sorted out. Are you running iOS 11.1.2? Let us know in DM. [URL]
apple_pair_047414,1599056,1599058,That worked! Thank you.,@AppleSupport That worked! Thank you.,We're happy to hear that worked. Reach out in DM if there's any other questions. [URL]
apple_pair_043191,1512136,1512136,"Dear @115858 - First of all, what the hell is this, anyway? Secondly, even if I did know what it was, I don’t want it to replace the letter I. [URL]","Dear @115858 - First of all, what the hell is this, anyway? Secondly, even if I did know what it was, I don’t want it to replace the letter I. https://t.co/55NMSixMcy","Meet us in DM, then we can advise you on this from there. [URL]"
apple_pair_032641,1153833,1153833,qu’est-ce qui s’est passé avec votre #iOS11 vous avez craqué les gars ?! Ça me donne presque envie de passer cher @125607 #bug,@115858 qu’est-ce qui s’est passé avec votre #iOS11 vous avez craqué les gars ?! Ça me donne presque envie de passer cher @125607 #bug,We offer support via Twitter in English. Contact us for help in your preferred language here: [URL]
apple_pair_031902,1137045,1137045,does iOS 11.1 fix battery drain?,@AppleSupport does iOS 11.1 fix battery drain?,"If you're having issues, always make sure your device is using the latest iOS version. DM us if the issue persists and we'll help. [URL]"
apple_pair_014893,552114,552115,I’m using an iPhone 7 and I just updated to 11.2 this morning,@AppleSupport I’m using an iPhone 7 and I just updated to 11.2 this morning,We appreciate those details. Have you noticed a difference in your battery life since updating this morning? Have you had the opportunity to review the suggestions here [URL] Let's meet up in DM to continue: [URL]
apple_pair_079752,2212970,2212970,I updated my phone to the latest iOS update and I’m still seeing the question mark in place of the letter “I” or whatever it is 😒,@115858 I updated my phone to the latest iOS update and I’m still seeing the question mark in place of the letter “I” or whatever it is 😒,"No worries, we're here for you, and you have our commitment to help. Meet us in DM, we'll partner together to investigate further from there. [URL]"
apple_pair_047309,1597629,1597629,These mini question marks are ruining the world! @AppleSupport fix this!,These mini question marks are ruining the world! @AppleSupport fix this!,We've got your back. Check this out: [URL] DM us any questions. [URL]
apple_pair_076787,2128208,2128212,Both & yes it does,@AppleSupport Both &amp; yes it does,"Thank you. Just to confirm, you updated to 11.1? Please send us a DM to continue. [URL]"
apple_pair_082993,2292846,2292847,My IPhone 7 keeps shutting off my internet and I️ have to restart or turn it on airplane mode for it to work again.,@AppleSupport My IPhone 7 keeps shutting off my internet and I️ have to restart or turn it on airplane mode for it to work again.,Can you let us know what iOS software version your device is running? You can check by going to Settings > General > About.
apple_pair_001758,79995,79997,I talked to Apple support on the phone. Thank you tho,@AppleSupport I talked to Apple support on the phone. Thank you tho,"OK, thanks for the update. Feel free to reach out again if you need any future assistance."
apple_pair_100956,2780655,2780655,"Can @115858 please explain why my new iPhone charger loses charge even when it's ""charging"" 🤓","Can @115858 please explain why my new iPhone charger loses charge even when it's ""charging"" 🤓","We'd be happy to look into this with you. Just to be sure we understand, your iPhone battery percentage is dropping when connected to the charger, is that right? If so, are you using an Apple charger and power adapter?"
apple_pair_047584,1606710,1606710,"yo look I️ know yal got a lot going on with the new releases & stuff, but my phone keep tripping. Help a brutha out. 🤝","@115858 yo look I️ know yal got a lot going on with the new releases &amp; stuff, but my phone keep tripping. Help a brutha out. 🤝",We got you. What's it doing that we can help you with today?
apple_pair_061754,1865137,1865137,WHY AREN'T MY PODCASTS LINKED TO THE CONTROL CENTER?! This is ridiculous and the opposite of user friendly.,@AppleSupport WHY AREN'T MY PODCASTS LINKED TO THE CONTROL CENTER?! This is ridiculous and the opposite of user friendly.,Let's take a look at that together. Is your iPhone updated to iOS 11.0.3? Let us know in DM and we'll get started. [URL]
